"term","estimate","std.error","p.value","conf.low","conf.high","pct_effect","pct_conf.low","pct_conf.high"
"only_cp",-0.146942591941062,0.0947342890798323,0.120877123919561,-0.332618386638539,0.0387332027564156,-13.6656461129544,-28.2956224563298,3.94931127537002
"only_lez",0.296788230620283,0.0729030484732596,4.68119692251685e-05,0.153900881249516,0.439675579991049,34.5530327152187,16.6375271389212,55.2203570922703
"both",-0.776345540726014,0.149759988931479,2.17256624707662e-07,-1.06986972535683,-0.482821356095199,-53.991569784053,-65.6946794358274,-38.2959956028991
