"term","estimate","std.error","p.value","conf.low","conf.high","pct_effect","pct_conf.low","pct_conf.high"
"cp_active",-0.187215875810981,0.0657759014765824,0.00442348808476051,-0.316134273755737,-0.0582974778662245,-17.0735301128222,-27.1038436810933,-5.66307257869222
"lez_active",-0.00783899483478493,0.0405209349390351,0.846602309476326,-0.0872585679351845,0.0715805782656146,-0.780835004184766,-8.35598970300243,7.42047047661041
"cp_x_lez",-1.05641857972845,0.17149939086481,7.27922834302661e-10,-1.39255120919403,-0.720285950262863,-65.2301161232657,-75.1559328690114,-51.3386911077196
