"term","estimate","std.error","p.value","conf.low","conf.high","pct_effect","pct_conf.low","pct_conf.high"
"cp_active",-0.164572968506654,0.0362680392885938,5.9031048477472e-06,-0.23568472145308,-0.0934612155602285,-15.1744141277215,-20.9970285907487,-8.92266594250265
"lez_active",0.273627939980538,0.0369498152599075,1.67541435436091e-13,0.201179409932624,0.346076470028451,31.4725554414228,22.2844142529318,41.351070288858
"cp_x_lez",-0.893940713273431,0.0565926379244946,4.00417043430023e-54,-1.00490347182373,-0.782977954723127,-59.0959339425652,-63.3920029869556,-54.2957070436056
