"term","estimate","std.error","p.value","conf.low","conf.high"
"cp_active",-0.143453159009092,0.0942478199912537,0.127987874568257,-0.328175491813363,0.0412691737951795
"lez_active",0.304403977869583,0.0739771892766554,3.87455330684487e-05,0.159411351209836,0.44939660452933
"cp_x_lez",-0.935317797277556,0.19353067194107,1.34546463422908e-06,-1.31463094418589,-0.556004650369223
"cp_pre",0.309817602435532,0.102497762302,0.002505497239289,0.108925679827665,0.510709525043399
"lez_pre",0.394112630684251,0.0900272642811904,1.19936599050339e-05,0.217662435066449,0.570562826302053
