"term","estimate","std.error","p.value","conf.low","conf.high","pct_effect","pct_conf.low","pct_conf.high"
"cp_active",-0.15144296697098,0.0927543258699398,0.102525349239136,-0.333238105086353,0.0303521711443943,-14.0533101124283,-28.3400452156592,3.08174942142994
"lez_active",0.313007192368199,0.0734009651108124,2.00487581184118e-05,0.169143944320526,0.456870440415873,36.7531366781348,18.4290598560842,57.9124280310484
"cp_x_lez",-0.944557978500652,0.195663866977601,1.38290819652993e-06,-1.32805211085259,-0.561063846148718,-61.1148586395264,-73.5007064237859,-42.9398291590219
