"term","estimate","std.error","p.value","conf.low","conf.high","pct_effect","pct_conf.low","pct_conf.high"
"only_cp",-0.123149142371144,0.0947506154302674,0.193697414475362,-0.308856936127473,0.0625586513851852,-11.5868208784483,-26.5714187715945,6.45568948233552
"only_lez",0.32430043789685,0.0729314106542823,8.72198783077794e-06,0.181357499672756,0.467243376120944,38.3062769175664,19.8843688919084,59.5589684593955
"both",-0.764968814886181,0.156635221004837,1.04081790697226e-06,-1.07196820676613,-0.457969423006229,-53.4651557307812,-65.766593032209,-36.7433182096693
